Order Number,Customer Number,Order Status,Total Price,Order Date,Order Priority,Clerk,Shipping Priority,Comment
241,1175,F,2978.34,2020-01-18 12:30:28.921928128,1-URGENT,Clerk#000000001,7,Order processed smoothly 241
242,1297,O,4585.02,2020-01-18 14:15:36.542436162,4-LOW,Clerk#000000084,0,Order processed smoothly 242
243,42,O,2172.62,2020-01-18 16:00:44.162944196,2-HIGH,Clerk#000000074,5,Order processed smoothly 243
244,160,F,4381.15,2020-01-18 17:45:51.783452230,4-LOW,Clerk#000000091,5,Order processed smoothly 244
245,1045,P,3222.68,2020-01-18 19:30:59.403960264,5-VERY LOW,Clerk#000000028,2,Order processed smoothly 245
246,623,O,4512.07,2020-01-18 21:16:07.024468298,5-VERY LOW,Clerk#000000078,8,Order processed smoothly 246
247,78,O,2355.56,2020-01-18 23:01:14.644976331,3-MEDIUM,Clerk#000000070,9,Order processed smoothly 247
248,63,O,1927.1,2020-01-19 00:46:22.265484365,2-HIGH,Clerk#000000019,7,Order processed smoothly 248
249,273,O,2011.61,2020-01-19 02:31:29.885992399,2-HIGH,Clerk#000000020,4,Order processed smoothly 249
250,974,F,1770.63,2020-01-19 04:16:37.506500433,4-LOW,Clerk#000000032,9,Order processed smoothly 250
251,219,O,1144.55,2020-01-19 06:01:45.127008467,2-HIGH,Clerk#000000053,4,Order processed smoothly 251
252,1017,P,1992.18,2020-01-19 07:46:52.747516501,2-HIGH,Clerk#000000079,4,Order processed smoothly 252
253,199,F,3522.13,2020-01-19 09:32:00.368024535,3-MEDIUM,Clerk#000000012,3,Order processed smoothly 253
254,1406,O,3285.92,2020-01-19 11:17:07.988532569,2-HIGH,Clerk#000000029,7,Order processed smoothly 254
255,1254,O,1320.27,2020-01-19 13:02:15.609040602,4-LOW,Clerk#000000022,1,Order processed smoothly 255
256,778,O,2719.91,2020-01-19 14:47:23.229548636,3-MEDIUM,Clerk#000000059,0,Order processed smoothly 256
257,1494,P,4678.65,2020-01-19 16:32:30.850056670,5-VERY LOW,Clerk#000000025,3,Order processed smoothly 257
258,1301,O,1803.53,2020-01-19 18:17:38.470564704,4-LOW,Clerk#000000068,5,Order processed smoothly 258
259,1040,O,1591.83,2020-01-19 20:02:46.091072738,5-VERY LOW,Clerk#000000076,7,Order processed smoothly 259
260,1389,P,1541.33,2020-01-19 21:47:53.711580772,3-MEDIUM,Clerk#000000023,8,Order processed smoothly 260
261,525,O,4341.17,2020-01-19 23:33:01.332088806,5-VERY LOW,Clerk#000000037,0,Order processed smoothly 261
262,1376,P,2981.58,2020-01-20 01:18:08.952596839,4-LOW,Clerk#000000048,7,Order processed smoothly 262
263,1069,F,1938.39,2020-01-20 03:03:16.573104873,2-HIGH,Clerk#000000058,7,Order processed smoothly 263
264,120,F,4356.96,2020-01-20 04:48:24.193612907,3-MEDIUM,Clerk#000000053,8,Order processed smoothly 264
265,824,F,3586.21,2020-01-20 06:33:31.814120941,3-MEDIUM,Clerk#000000042,4,Order processed smoothly 265
266,590,O,4873.16,2020-01-20 08:18:39.434628975,1-URGENT,Clerk#000000090,5,Order processed smoothly 266
267,339,O,2385.82,2020-01-20 10:03:47.055137009,4-LOW,Clerk#000000081,0,Order processed smoothly 267
268,474,F,2516.29,2020-01-20 11:48:54.675645043,2-HIGH,Clerk#000000037,1,Order processed smoothly 268
269,901,P,1077.67,2020-01-20 13:34:02.296153077,1-URGENT,Clerk#000000031,0,Order processed smoothly 269
270,1350,F,1574.13,2020-01-20 15:19:09.916661110,2-HIGH,Clerk#000000030,0,Order processed smoothly 270
271,415,O,1151.11,2020-01-20 17:04:17.537169144,1-URGENT,Clerk#000000056,6,Order processed smoothly 271
272,265,F,2143.47,2020-01-20 18:49:25.157677178,1-URGENT,Clerk#000000025,9,Order processed smoothly 272
273,291,P,3131.96,2020-01-20 20:34:32.778185212,2-HIGH,Clerk#000000060,3,Order processed smoothly 273
274,848,P,1437.99,2020-01-20 22:19:40.398693246,2-HIGH,Clerk#000000094,7,Order processed smoothly 274
275,547,F,2282.36,2020-01-21 00:04:48.019201280,4-LOW,Clerk#000000003,1,Order processed smoothly 275
276,865,O,2910.55,2020-01-21 01:49:55.639709314,2-HIGH,Clerk#000000027,5,Order processed smoothly 276
277,571,P,1553.41,2020-01-21 03:35:03.260217348,3-MEDIUM,Clerk#000000043,2,Order processed smoothly 277
278,235,O,2705.17,2020-01-21 05:20:10.880725381,1-URGENT,Clerk#000000003,3,Order processed smoothly 278
279,58,F,3611.26,2020-01-21 07:05:18.501233415,4-LOW,Clerk#000000049,2,Order processed smoothly 279
280,452,P,4255.21,2020-01-21 08:50:26.121741449,2-HIGH,Clerk#000000062,8,Order processed smoothly 280
281,854,F,1669.78,2020-01-21 10:35:33.742249483,3-MEDIUM,Clerk#000000040,2,Order processed smoothly 281
282,824,O,4189.89,2020-01-21 12:20:41.362757517,3-MEDIUM,Clerk#000000020,5,Order processed smoothly 282
283,187,F,3745.85,2020-01-21 14:05:48.983265551,2-HIGH,Clerk#000000042,5,Order processed smoothly 283
284,583,O,4685.8,2020-01-21 15:50:56.603773585,3-MEDIUM,Clerk#000000092,4,Order processed smoothly 284
285,1110,F,1570.41,2020-01-21 17:36:04.224281618,3-MEDIUM,Clerk#000000088,6,Order processed smoothly 285
286,1402,F,2032.62,2020-01-21 19:21:11.844789652,3-MEDIUM,Clerk#000000096,2,Order processed smoothly 286
287,374,F,2123.61,2020-01-21 21:06:19.465297686,2-HIGH,Clerk#000000083,7,Order processed smoothly 287
288,15,O,1162.9,2020-01-21 22:51:27.085805720,5-VERY LOW,Clerk#000000022,3,Order processed smoothly 288
289,351,F,1238.06,2020-01-22 00:36:34.706313754,5-VERY LOW,Clerk#000000046,7,Order processed smoothly 289
290,1084,P,4359.55,2020-01-22 02:21:42.326821788,5-VERY LOW,Clerk#000000086,6,Order processed smoothly 290
291,468,P,3836.19,2020-01-22 04:06:49.947329822,3-MEDIUM,Clerk#000000028,1,Order processed smoothly 291
292,877,P,4765.43,2020-01-22 05:51:57.567837856,5-VERY LOW,Clerk#000000084,3,Order processed smoothly 292
293,494,F,2094.43,2020-01-22 07:37:05.188345889,2-HIGH,Clerk#000000082,1,Order processed smoothly 293
294,1377,P,4807.75,2020-01-22 09:22:12.808853923,4-LOW,Clerk#000000050,8,Order processed smoothly 294
295,478,P,1298.56,2020-01-22 11:07:20.429361957,2-HIGH,Clerk#000000068,8,Order processed smoothly 295
296,1079,O,4298.97,2020-01-22 12:52:28.049869991,3-MEDIUM,Clerk#000000062,3,Order processed smoothly 296
297,24,F,4125.65,2020-01-22 14:37:35.670378025,4-LOW,Clerk#000000016,1,Order processed smoothly 297
298,1351,F,2706.03,2020-01-22 16:22:43.290886059,3-MEDIUM,Clerk#000000027,9,Order processed smoothly 298
299,1387,O,4837.2,2020-01-22 18:07:50.911394093,1-URGENT,Clerk#000000011,3,Order processed smoothly 299
300,56,P,2734.34,2020-01-22 19:52:58.531902126,2-HIGH,Clerk#000000082,8,Order processed smoothly 300
301,992,O,4026.17,2020-01-22 21:38:06.152410160,5-VERY LOW,Clerk#000000063,3,Order processed smoothly 301
302,1073,O,4131.57,2020-01-22 23:23:13.772918194,4-LOW,Clerk#000000003,3,Order processed smoothly 302
303,87,F,1880.91,2020-01-23 01:08:21.393426228,3-MEDIUM,Clerk#000000052,8,Order processed smoothly 303
304,1377,P,2948.99,2020-01-23 02:53:29.013934262,2-HIGH,Clerk#000000073,3,Order processed smoothly 304
305,898,O,4946.31,2020-01-23 04:38:36.634442296,2-HIGH,Clerk#000000012,4,Order processed smoothly 305
306,853,P,1540.05,2020-01-23 06:23:44.254950330,4-LOW,Clerk#000000029,9,Order processed smoothly 306
307,1343,P,2410.75,2020-01-23 08:08:51.875458364,1-URGENT,Clerk#000000044,9,Order processed smoothly 307
308,358,F,2247.65,2020-01-23 09:53:59.495966397,4-LOW,Clerk#000000009,7,Order processed smoothly 308
309,177,P,1280.78,2020-01-23 11:39:07.116474431,1-URGENT,Clerk#000000066,7,Order processed smoothly 309
310,230,P,1829.14,2020-01-23 13:24:14.736982465,5-VERY LOW,Clerk#000000032,5,Order processed smoothly 310
311,981,O,4024.84,2020-01-23 15:09:22.357490499,5-VERY LOW,Clerk#000000049,0,Order processed smoothly 311
312,1006,O,2769.99,2020-01-23 16:54:29.977998533,4-LOW,Clerk#000000018,0,Order processed smoothly 312
313,547,O,4682.18,2020-01-23 18:39:37.598506567,3-MEDIUM,Clerk#000000023,8,Order processed smoothly 313
314,1332,F,1046.99,2020-01-23 20:24:45.219014601,2-HIGH,Clerk#000000057,5,Order processed smoothly 314
315,1163,P,3124.64,2020-01-23 22:09:52.839522635,5-VERY LOW,Clerk#000000039,9,Order processed smoothly 315
316,351,F,3750.22,2020-01-23 23:55:00.460030668,2-HIGH,Clerk#000000069,4,Order processed smoothly 316
317,171,P,3975.12,2020-01-24 01:40:08.080538702,4-LOW,Clerk#000000052,2,Order processed smoothly 317
318,898,F,1970.25,2020-01-24 03:25:15.701046736,1-URGENT,Clerk#000000032,0,Order processed smoothly 318
319,519,F,2152.5,2020-01-24 05:10:23.321554770,3-MEDIUM,Clerk#000000048,7,Order processed smoothly 319
320,157,P,4055.26,2020-01-24 06:55:30.942062804,1-URGENT,Clerk#000000019,2,Order processed smoothly 320
321,845,O,2828.88,2020-01-24 08:40:38.562570838,4-LOW,Clerk#000000062,6,Order processed smoothly 321
322,316,F,4774.53,2020-01-24 10:25:46.183078872,4-LOW,Clerk#000000048,3,Order processed smoothly 322
323,435,P,4895.38,2020-01-24 12:10:53.803586905,1-URGENT,Clerk#000000044,5,Order processed smoothly 323
324,1216,O,3208.57,2020-01-24 13:56:01.424094939,5-VERY LOW,Clerk#000000038,8,Order processed smoothly 324
325,1356,O,1315.69,2020-01-24 15:41:09.044602973,2-HIGH,Clerk#000000059,7,Order processed smoothly 325
326,747,P,3829.62,2020-01-24 17:26:16.665111007,2-HIGH,Clerk#000000093,2,Order processed smoothly 326
327,1398,P,2203.5,2020-01-24 19:11:24.285619041,2-HIGH,Clerk#000000054,0,Order processed smoothly 327
328,1101,P,1912.98,2020-01-24 20:56:31.906127075,4-LOW,Clerk#000000064,0,Order processed smoothly 328
329,1073,P,4439.68,2020-01-24 22:41:39.526635109,3-MEDIUM,Clerk#000000038,5,Order processed smoothly 329
330,390,O,1715.46,2020-01-25 00:26:47.147143143,3-MEDIUM,Clerk#000000053,7,Order processed smoothly 330
331,1327,O,1195.87,2020-01-25 02:11:54.767651176,5-VERY LOW,Clerk#000000011,7,Order processed smoothly 331
332,760,F,3418.58,2020-01-25 03:57:02.388159210,2-HIGH,Clerk#000000053,7,Order processed smoothly 332
333,853,P,1575.43,2020-01-25 05:42:10.008667244,4-LOW,Clerk#000000075,1,Order processed smoothly 333
334,528,O,1230.49,2020-01-25 07:27:17.629175278,3-MEDIUM,Clerk#000000059,9,Order processed smoothly 334
335,17,P,1044.55,2020-01-25 09:12:25.249683312,3-MEDIUM,Clerk#000000068,1,Order processed smoothly 335
336,493,F,2913.29,2020-01-25 10:57:32.870191346,4-LOW,Clerk#000000019,9,Order processed smoothly 336
337,321,F,2098.19,2020-01-25 12:42:40.490699380,2-HIGH,Clerk#000000052,7,Order processed smoothly 337
338,1434,F,3989.86,2020-01-25 14:27:48.111207414,2-HIGH,Clerk#000000089,0,Order processed smoothly 338
339,1384,F,1374.75,2020-01-25 16:12:55.731715447,5-VERY LOW,Clerk#000000060,7,Order processed smoothly 339
340,357,O,3816.03,2020-01-25 17:58:03.352223481,5-VERY LOW,Clerk#000000008,8,Order processed smoothly 340
341,1385,P,2321.8,2020-01-25 19:43:10.972731515,1-URGENT,Clerk#000000078,7,Order processed smoothly 341
342,192,F,2428.08,2020-01-25 21:28:18.593239549,1-URGENT,Clerk#000000029,3,Order processed smoothly 342
343,1062,P,1312.39,2020-01-25 23:13:26.213747583,3-MEDIUM,Clerk#000000067,8,Order processed smoothly 343
344,798,P,2527.93,2020-01-26 00:58:33.834255617,1-URGENT,Clerk#000000050,8,Order processed smoothly 344
345,426,O,3597.26,2020-01-26 02:43:41.454763651,5-VERY LOW,Clerk#000000047,8,Order processed smoothly 345
346,1356,P,1795.08,2020-01-26 04:28:49.075271684,1-URGENT,Clerk#000000095,5,Order processed smoothly 346
347,91,F,3666.16,2020-01-26 06:13:56.695779718,2-HIGH,Clerk#000000058,6,Order processed smoothly 347
348,647,P,3543.5,2020-01-26 07:59:04.316287752,5-VERY LOW,Clerk#000000049,2,Order processed smoothly 348
349,489,P,1683.81,2020-01-26 09:44:11.936795786,1-URGENT,Clerk#000000015,6,Order processed smoothly 349
350,1250,F,2266.41,2020-01-26 11:29:19.557303820,1-URGENT,Clerk#000000010,7,Order processed smoothly 350
351,365,P,3672.12,2020-01-26 13:14:27.177811854,1-URGENT,Clerk#000000059,2,Order processed smoothly 351
352,286,F,2090.27,2020-01-26 14:59:34.798319888,2-HIGH,Clerk#000000002,9,Order processed smoothly 352
353,987,O,4920.71,2020-01-26 16:44:42.418827922,3-MEDIUM,Clerk#000000009,5,Order processed smoothly 353
354,588,F,3851.86,2020-01-26 18:29:50.039335955,5-VERY LOW,Clerk#000000039,5,Order processed smoothly 354
355,1458,P,1093.33,2020-01-26 20:14:57.659843989,1-URGENT,Clerk#000000060,7,Order processed smoothly 355
356,1161,F,3194.06,2020-01-26 22:00:05.280352023,4-LOW,Clerk#000000055,9,Order processed smoothly 356
357,1387,P,1457.68,2020-01-26 23:45:12.900860057,2-HIGH,Clerk#000000030,6,Order processed smoothly 357
358,430,O,3596.45,2020-01-27 01:30:20.521368091,4-LOW,Clerk#000000025,1,Order processed smoothly 358
359,945,P,2045.04,2020-01-27 03:15:28.141876125,5-VERY LOW,Clerk#000000026,7,Order processed smoothly 359
360,1185,F,1041.1,2020-01-27 05:00:35.762384159,1-URGENT,Clerk#000000015,2,Order processed smoothly 360
361,411,F,1824.67,2020-01-27 06:45:43.382892193,3-MEDIUM,Clerk#000000031,8,Order processed smoothly 361
362,272,F,1726.86,2020-01-27 08:30:51.003400227,4-LOW,Clerk#000000038,6,Order processed smoothly 362
363,691,F,4048.26,2020-01-27 10:15:58.623908260,5-VERY LOW,Clerk#000000012,2,Order processed smoothly 363
364,209,O,1222.42,2020-01-27 12:01:06.244416294,2-HIGH,Clerk#000000021,5,Order processed smoothly 364
365,586,P,1240.03,2020-01-27 13:46:13.864924328,5-VERY LOW,Clerk#000000046,4,Order processed smoothly 365
366,1246,O,4687.52,2020-01-27 15:31:21.485432362,3-MEDIUM,Clerk#000000024,5,Order processed smoothly 366
367,1409,F,1758.41,2020-01-27 17:16:29.105940396,5-VERY LOW,Clerk#000000068,8,Order processed smoothly 367
368,1009,F,4816.74,2020-01-27 19:01:36.726448430,3-MEDIUM,Clerk#000000088,9,Order processed smoothly 368
369,993,P,2913.67,2020-01-27 20:46:44.346956464,5-VERY LOW,Clerk#000000063,9,Order processed smoothly 369
370,399,O,2358.96,2020-01-27 22:31:51.967464497,1-URGENT,Clerk#000000005,5,Order processed smoothly 370
371,563,P,4640.77,2020-01-28 00:16:59.587972531,2-HIGH,Clerk#000000085,5,Order processed smoothly 371
372,1096,O,1252.31,2020-01-28 02:02:07.208480565,5-VERY LOW,Clerk#000000009,3,Order processed smoothly 372
373,611,O,3440.64,2020-01-28 03:47:14.828988599,5-VERY LOW,Clerk#000000099,9,Order processed smoothly 373
374,1305,O,4112.16,2020-01-28 05:32:22.449496633,2-HIGH,Clerk#000000014,0,Order processed smoothly 374
375,803,F,2572.35,2020-01-28 07:17:30.070004667,4-LOW,Clerk#000000074,6,Order processed smoothly 375
376,779,F,3390.58,2020-01-28 09:02:37.690512701,1-URGENT,Clerk#000000032,5,Order processed smoothly 376
377,10,O,4968.57,2020-01-28 10:47:45.311020735,3-MEDIUM,Clerk#000000049,9,Order processed smoothly 377
378,1420,F,4422.18,2020-01-28 12:32:52.931528768,4-LOW,Clerk#000000036,1,Order processed smoothly 378
379,1005,P,4713.43,2020-01-28 14:18:00.552036802,3-MEDIUM,Clerk#000000062,7,Order processed smoothly 379
380,447,F,4636.6,2020-01-28 16:03:08.172544836,2-HIGH,Clerk#000000013,0,Order processed smoothly 380
381,532,O,2737.28,2020-01-28 17:48:15.793052870,2-HIGH,Clerk#000000098,5,Order processed smoothly 381
382,430,O,4222.17,2020-01-28 19:33:23.413560904,5-VERY LOW,Clerk#000000066,4,Order processed smoothly 382
383,341,F,4860.27,2020-01-28 21:18:31.034068938,4-LOW,Clerk#000000095,8,Order processed smoothly 383
384,243,O,3130.13,2020-01-28 23:03:38.654576972,4-LOW,Clerk#000000053,9,Order processed smoothly 384
385,1303,F,4718.13,2020-01-29 00:48:46.275085006,1-URGENT,Clerk#000000001,5,Order processed smoothly 385
386,984,O,1035.51,2020-01-29 02:33:53.895593039,1-URGENT,Clerk#000000021,0,Order processed smoothly 386
387,242,O,2120.6,2020-01-29 04:19:01.516101073,2-HIGH,Clerk#000000088,8,Order processed smoothly 387
388,862,F,3465.7,2020-01-29 06:04:09.136609107,3-MEDIUM,Clerk#000000081,9,Order processed smoothly 388
389,1088,O,2445.58,2020-01-29 07:49:16.757117141,4-LOW,Clerk#000000086,0,Order processed smoothly 389
390,455,F,2165.47,2020-01-29 09:34:24.377625175,3-MEDIUM,Clerk#000000002,0,Order processed smoothly 390
391,435,F,4589.14,2020-01-29 11:19:31.998133209,4-LOW,Clerk#000000097,8,Order processed smoothly 391
392,184,F,1181.04,2020-01-29 13:04:39.618641243,2-HIGH,Clerk#000000002,6,Order processed smoothly 392
393,326,P,2396.29,2020-01-29 14:49:47.239149276,5-VERY LOW,Clerk#000000085,7,Order processed smoothly 393
394,76,O,2296.76,2020-01-29 16:34:54.859657310,4-LOW,Clerk#000000064,8,Order processed smoothly 394
395,27,P,2197.14,2020-01-29 18:20:02.480165344,4-LOW,Clerk#000000030,4,Order processed smoothly 395
396,932,O,2864.56,2020-01-29 20:05:10.100673378,3-MEDIUM,Clerk#000000020,8,Order processed smoothly 396
397,1058,F,2924.78,2020-01-29 21:50:17.721181412,4-LOW,Clerk#000000044,9,Order processed smoothly 397
398,924,F,3648.8,2020-01-29 23:35:25.341689446,5-VERY LOW,Clerk#000000020,6,Order processed smoothly 398
399,300,F,3660.94,2020-01-30 01:20:32.962197480,3-MEDIUM,Clerk#000000069,3,Order processed smoothly 399
400,1343,F,2044.25,2020-01-30 03:05:40.582705514,4-LOW,Clerk#000000055,4,Order processed smoothly 400
401,345,O,2858.59,2020-01-30 04:50:48.203213547,1-URGENT,Clerk#000000046,6,Order processed smoothly 401
402,556,O,1594.28,2020-01-30 06:35:55.823721581,3-MEDIUM,Clerk#000000093,2,Order processed smoothly 402
403,805,O,2732.04,2020-01-30 08:21:03.444229615,5-VERY LOW,Clerk#000000037,7,Order processed smoothly 403
404,105,P,3747.21,2020-01-30 10:06:11.064737649,2-HIGH,Clerk#000000074,5,Order processed smoothly 404
405,673,P,3823.86,2020-01-30 11:51:18.685245683,1-URGENT,Clerk#000000002,4,Order processed smoothly 405
406,1155,P,4567.6,2020-01-30 13:36:26.305753717,5-VERY LOW,Clerk#000000065,5,Order processed smoothly 406
407,259,O,1162.55,2020-01-30 15:21:33.926261751,4-LOW,Clerk#000000059,9,Order processed smoothly 407
408,205,F,2734.43,2020-01-30 17:06:41.546769784,5-VERY LOW,Clerk#000000045,1,Order processed smoothly 408
409,598,F,4938.6,2020-01-30 18:51:49.167277818,1-URGENT,Clerk#000000078,3,Order processed smoothly 409
410,611,F,3136.24,2020-01-30 20:36:56.787785852,3-MEDIUM,Clerk#000000052,0,Order processed smoothly 410
411,1348,P,2959.98,2020-01-30 22:22:04.408293886,4-LOW,Clerk#000000026,6,Order processed smoothly 411
412,955,P,3007.71,2020-01-31 00:07:12.028801920,5-VERY LOW,Clerk#000000046,3,Order processed smoothly 412
413,455,O,2797.72,2020-01-31 01:52:19.649309954,4-LOW,Clerk#000000024,7,Order processed smoothly 413
414,297,F,1349.13,2020-01-31 03:37:27.269817988,1-URGENT,Clerk#000000026,6,Order processed smoothly 414
415,1491,P,2264.66,2020-01-31 05:22:34.890326022,5-VERY LOW,Clerk#000000089,3,Order processed smoothly 415
416,565,O,3299.68,2020-01-31 07:07:42.510834055,3-MEDIUM,Clerk#000000062,6,Order processed smoothly 416
417,1218,P,3658.01,2020-01-31 08:52:50.131342089,2-HIGH,Clerk#000000053,2,Order processed smoothly 417
418,142,F,3400.45,2020-01-31 10:37:57.751850123,1-URGENT,Clerk#000000094,6,Order processed smoothly 418
419,1481,O,3284.45,2020-01-31 12:23:05.372358157,2-HIGH,Clerk#000000097,1,Order processed smoothly 419
420,31,P,4942.96,2020-01-31 14:08:12.992866191,4-LOW,Clerk#000000029,5,Order processed smoothly 420
421,720,O,4196.44,2020-01-31 15:53:20.613374225,2-HIGH,Clerk#000000095,7,Order processed smoothly 421
422,57,F,4936.44,2020-01-31 17:38:28.233882259,5-VERY LOW,Clerk#000000096,8,Order processed smoothly 422
423,50,O,2004.45,2020-01-31 19:23:35.854390293,3-MEDIUM,Clerk#000000029,1,Order processed smoothly 423
424,998,O,3574.56,2020-01-31 21:08:43.474898326,1-URGENT,Clerk#000000076,2,Order processed smoothly 424
425,1254,O,1495.84,2020-01-31 22:53:51.095406360,3-MEDIUM,Clerk#000000077,1,Order processed smoothly 425
426,858,P,3921.1,2020-02-01 00:38:58.715914394,3-MEDIUM,Clerk#000000025,8,Order processed smoothly 426
427,140,F,3927.49,2020-02-01 02:24:06.336422428,1-URGENT,Clerk#000000035,1,Order processed smoothly 427
428,1107,P,3248.14,2020-02-01 04:09:13.956930462,2-HIGH,Clerk#000000090,8,Order processed smoothly 428
429,717,O,3463.36,2020-02-01 05:54:21.577438496,4-LOW,Clerk#000000098,5,Order processed smoothly 429
430,214,O,4030.57,2020-02-01 07:39:29.197946530,4-LOW,Clerk#000000086,3,Order processed smoothly 430
431,486,P,4189.47,2020-02-01 09:24:36.818454563,2-HIGH,Clerk#000000066,8,Order processed smoothly 431
432,1446,O,1354.72,2020-02-01 11:09:44.438962597,2-HIGH,Clerk#000000034,8,Order processed smoothly 432
433,257,F,3227.05,2020-02-01 12:54:52.059470631,4-LOW,Clerk#000000019,0,Order processed smoothly 433
434,1130,O,2466.95,2020-02-01 14:39:59.679978665,5-VERY LOW,Clerk#000000074,9,Order processed smoothly 434
435,1371,O,3366.98,2020-02-01 16:25:07.300486699,4-LOW,Clerk#000000050,3,Order processed smoothly 435
436,1061,F,1318.69,2020-02-01 18:10:14.920994733,5-VERY LOW,Clerk#000000094,6,Order processed smoothly 436
437,398,P,3377.05,2020-02-01 19:55:22.541502767,2-HIGH,Clerk#000000026,5,Order processed smoothly 437
